strategy,droneCount,maxAngle,droneID,timeStamp,x,y
decentralizedWeighted,20,45.0,33772537382,4865,-131.363464355469,-40.7557029724121
decentralizedWeighted,20,45.0,33957086769,4865,-120.076950073242,-59.5954360961914
decentralizedWeighted,20,45.0,34141636156,4865,-191.424285888672,-53.7202033996582
decentralizedWeighted,20,45.0,34326185543,4865,-90.9098358154297,-60.6447525024414
decentralizedWeighted,20,45.0,34510734930,4865,-110.811103820801,84.9916458129883
decentralizedWeighted,20,45.0,34695284317,4865,-159.085647583008,71.2789916992188
decentralizedWeighted,20,45.0,34879833704,4865,-175.007751464844,50.6376304626465
decentralizedWeighted,20,45.0,35064383091,4865,-143.928970336914,97.8720855712891
decentralizedWeighted,20,45.0,35248932478,4865,-57.333854675293,-57.7647933959961
decentralizedWeighted,20,45.0,35433481865,4865,-186.361572265625,-71.5620422363281
decentralizedWeighted,20,45.0,31927043512,4966,-151.76545715332,-53.2117919921875
decentralizedWeighted,20,45.0,32111592899,4966,-106.445495605469,63.5505561828613
decentralizedWeighted,20,45.0,32296142286,4966,-149.32063293457,-74.2832565307617
decentralizedWeighted,20,45.0,32480691673,4966,-51.3731002807617,47.636173248291
decentralizedWeighted,20,45.0,32665241060,4966,-73.1347198486328,71.8993377685547
decentralizedWeighted,20,45.0,32849790447,4966,-131.344207763672,67.6650543212891
decentralizedWeighted,20,45.0,33034339834,4966,-171.091079711914,-50.917911529541
decentralizedWeighted,20,45.0,33218889221,4966,-160.093551635742,26.7542896270752
decentralizedWeighted,20,45.0,33403438608,4966,-111.635032653809,-12.0699281692505
decentralizedWeighted,20,45.0,33587987995,4966,-118.358413696289,35.8283882141113
decentralizedWeighted,20,45.0,33772537382,4966,-126.363479614258,-40.7557029724121
decentralizedWeighted,20,45.0,33957086769,4966,-115.076934814453,-59.5954360961914
decentralizedWeighted,20,45.0,34141636156,4967,-191.424285888672,-53.7202033996582
decentralizedWeighted,20,45.0,34326185543,4967,-85.9098205566406,-60.6447525024414
decentralizedWeighted,20,45.0,34510734930,4967,-105.811088562012,84.9916458129883
decentralizedWeighted,20,45.0,34695284317,4967,-154.085678100586,71.2789916992188
decentralizedWeighted,20,45.0,34879833704,4967,-170.007781982422,50.6376304626465
decentralizedWeighted,20,45.0,35064383091,4967,-138.929000854492,97.8720855712891
decentralizedWeighted,20,45.0,35248932478,4967,-52.3338623046875,-57.7647933959961
decentralizedWeighted,20,45.0,35433481865,4967,-181.361602783203,-71.5620422363281
decentralizedWeighted,20,45.0,31927043512,5067,-151.76545715332,-48.211799621582
decentralizedWeighted,20,45.0,32111592899,5067,-101.44548034668,63.5505561828613
decentralizedWeighted,20,45.0,32296142286,5067,-144.320663452148,-74.2832565307617
decentralizedWeighted,20,45.0,32480691673,5067,-51.3731002807617,42.6361808776855
decentralizedWeighted,20,45.0,32665241060,5067,-68.1347045898438,71.8993377685547
decentralizedWeighted,20,45.0,32849790447,5067,-131.344207763672,72.6650695800781
decentralizedWeighted,20,45.0,33034339834,5067,-171.091079711914,-55.9179039001465
decentralizedWeighted,20,45.0,33218889221,5067,-158.426895141602,30.08762550354
decentralizedWeighted,20,45.0,33403438608,5067,-111.635032653809,-7.0699291229248
decentralizedWeighted,20,45.0,33587987995,5067,-113.3583984375,35.8283882141113
decentralizedWeighted,20,45.0,33772537382,5067,-121.363464355469,-40.7557029724121
decentralizedWeighted,20,45.0,33957086769,5067,-110.076919555664,-59.5954360961914
decentralizedWeighted,20,45.0,34141636156,5067,-191.424285888672,-48.7202110290527
decentralizedWeighted,20,45.0,34326185543,5067,-80.9098052978516,-60.6447525024414
decentralizedWeighted,20,45.0,34510734930,5067,-100.811073303223,84.9916458129883
decentralizedWeighted,20,45.0,34695284317,5067,-151.585693359375,72.9456634521484
decentralizedWeighted,20,45.0,34879833704,5067,-165.0078125,50.6376304626465
decentralizedWeighted,20,45.0,35064383091,5067,-133.92903137207,97.8720855712891
decentralizedWeighted,20,45.0,35248932478,5067,-51.5005302429199,-61.0981216430664
decentralizedWeighted,20,45.0,35433481865,5067,-176.361633300781,-71.5620422363281
decentralizedWeighted,20,45.0,31927043512,5165,-149.265472412109,-45.7118034362793
decentralizedWeighted,20,45.0,32111592899,5165,-96.4454650878906,63.5505561828613
decentralizedWeighted,20,45.0,32296142286,5165,-139.320693969727,-74.2832565307617
decentralizedWeighted,20,45.0,32480691673,5165,-51.3731002807617,37.6361885070801
decentralizedWeighted,20,45.0,32665241060,5165,-63.1346969604492,71.8993377685547
decentralizedWeighted,20,45.0,32849790447,5165,-129.677551269531,75.9984130859375
decentralizedWeighted,20,45.0,33034339834,5165,-171.091079711914,-50.917911529541
decentralizedWeighted,20,45.0,33218889221,5165,-153.42692565918,30.08762550354
decentralizedWeighted,20,45.0,33403438608,5165,-110.801696777344,-2.90326166152954
decentralizedWeighted,20,45.0,33587987995,5165,-111.69172668457,33.3283920288086
decentralizedWeighted,20,45.0,33772537382,5165,-116.36344909668,-40.7557029724121
decentralizedWeighted,20,45.0,33957086769,5165,-105.076904296875,-59.5954360961914
decentralizedWeighted,20,45.0,34141636156,5165,-191.424285888672,-43.7202186584473
decentralizedWeighted,20,45.0,34326185543,5165,-75.9097900390625,-60.6447525024414
decentralizedWeighted,20,45.0,34510734930,5165,-95.8110580444336,84.9916458129883
decentralizedWeighted,20,45.0,34695284317,5165,-151.585693359375,77.9456787109375
decentralizedWeighted,20,45.0,34879833704,5165,-160.007843017578,50.6376304626465
decentralizedWeighted,20,45.0,35064383091,5165,-128.929061889648,97.8720855712891
decentralizedWeighted,20,45.0,35248932478,5165,-51.5005302429199,-66.0981216430664
decentralizedWeighted,20,45.0,35433481865,5165,-173.86164855957,-73.2287139892578
decentralizedWeighted,20,45.0,31927043512,5266,-144.265502929688,-45.7118034362793
decentralizedWeighted,20,45.0,32111592899,5266,-91.4454498291016,63.5505561828613
decentralizedWeighted,20,45.0,32296142286,5266,-134.320724487305,-74.2832565307617
decentralizedWeighted,20,45.0,32480691673,5266,-51.3731002807617,32.6361961364746
decentralizedWeighted,20,45.0,32665241060,5266,-58.1347045898438,71.8993377685547
decentralizedWeighted,20,45.0,32849790447,5266,-124.677551269531,75.9984130859375
decentralizedWeighted,20,45.0,33034339834,5266,-171.091079711914,-45.9179191589355
decentralizedWeighted,20,45.0,33218889221,5266,-148.426956176758,30.08762550354
decentralizedWeighted,20,45.0,33403438608,5266,-105.801681518555,-2.90326166152954
decentralizedWeighted,20,45.0,33587987995,5266,-111.69172668457,28.32839012146
decentralizedWeighted,20,45.0,33772537382,5266,-111.363433837891,-40.7557029724121
decentralizedWeighted,20,45.0,33957086769,5266,-100.076889038086,-59.5954360961914
decentralizedWeighted,20,45.0,34141636156,5266,-191.424285888672,-38.7202262878418
decentralizedWeighted,20,45.0,34326185543,5266,-71.7431106567383,-60.6447525024414
decentralizedWeighted,20,45.0,34510734930,5266,-90.8110427856445,84.9916458129883
decentralizedWeighted,20,45.0,34695284317,5266,-151.585693359375,82.9456939697266
decentralizedWeighted,20,45.0,34879833704,5266,-155.007873535156,50.6376304626465
decentralizedWeighted,20,45.0,35064383091,5266,-123.929054260254,97.8720855712891
decentralizedWeighted,20,45.0,35248932478,5266,-51.5005302429199,-71.0981369018555
decentralizedWeighted,20,45.0,35433481865,5266,-168.861679077148,-73.2287139892578
decentralizedWeighted,20,45.0,31927043512,5366,-139.196090698242,-45.7118034362793
decentralizedWeighted,20,45.0,32111592899,5366,-86.3759918212891,63.5505561828613
decentralizedWeighted,20,45.0,32296142286,5366,-129.251312255859,-74.2832565307617
decentralizedWeighted,20,45.0,32480691673,5366,-46.3036613464355,32.6361961364746
